text	a64	16	control/spin-fixed-work	0	54673753
text	a64	16	text/format-append	0	175282227
text	a64	16	text/parse	0	227662770
text	a64	16	text/sprintf	0	259902828
text	a64	16	text/utf8-decode	0	129408992
sha	a64	28	control/spin-fixed-work	0	54673193
sha	a64	28	sha/sha256-1mib	0	67867609
sha	a64	28	sha/hmac-1mib	0	41201855
interp	loop32	8	control/spin-fixed-work	0	54657713
interp	loop32	8	interp/bytecode-loop	0	669347933
sortmap	a32	24	control/spin-fixed-work	0	54675233
sortmap	a32	24	sort/ints	0	218542892
sortmap	a32	24	sort/slice-callback	0	88615938
sortmap	a32	24	map/build-probe	0	200688656
text	a64	8	control/spin-fixed-work	0	54683433
text	a64	8	text/format-append	0	169299682
text	a64	8	text/parse	0	227279409
text	a64	8	text/sprintf	0	270734754
text	a64	8	text/utf8-decode	0	130022754
regexp	head32	28	control/spin-fixed-work	0	54705353
regexp	head32	28	regexp/find-submatch	0	375601321
regexp	head32	28	regexp/anchored-lines	0	169847404
regexp	head32	28	regexp/replace	0	392311992
p256	none	12	control/spin-fixed-work	0	54721194
p256	none	12	p256/sign-verify	0	310701365
p256	none	12	p256/verify	0	224277316
p256	head32	16	control/spin-fixed-work	0	54738873
p256	head32	16	p256/sign-verify	0	293938252
p256	head32	16	p256/verify	0	214616795
flate	a64	24	control/spin-fixed-work	0	54687153
flate	a64	24	flate/compress	0	191929738
flate	a64	24	flate/decompress	0	352549863
flate	loop32	24	control/spin-fixed-work	0	54678513
flate	loop32	24	flate/compress	0	188748244
flate	loop32	24	flate/decompress	0	349563089
json	none	28	control/spin-fixed-work	0	54665433
json	none	28	json/marshal	0	226902847
json	none	28	json/unmarshal	0	344936310
json	head32	20	control/spin-fixed-work	0	54709313
json	head32	20	json/marshal	0	224433236
json	head32	20	json/unmarshal	0	343067782
sha	a32	0	control/spin-fixed-work	0	54676633
sha	a32	0	sha/sha256-1mib	0	67848649
sha	a32	0	sha/hmac-1mib	0	41218816
interp	loop32	28	control/spin-fixed-work	0	54744993
